Kharkiv3,1727024549826,2,655,772,24,14,86546,78530,94373,85342,Кравець Віктор Станіславович,380884225063,vіktor.kravets'@your.mail.com,Самовивіз,Херсон,624,775
Kharkiv5,1727025148734,6,392,26,506,915,707,517,12,25,18,21,12,3,27962,76857,67654,67889,34213,83376,31488,84551,70020,76425,35917,93482,Петренко Іван Юрійович,380310605668,іvan.petrenko@your.mail.com,Ukr,Дніпро,981,776
Kharkiv5,1727025679588,4,233,554,817,275,13,17,18,5,80240,81057,47115,83949,88606,86370,53235,92598,Костюк Семен Денисович,380781139193,semen.kostjuk@your.mail.com,Самовивіз,Донецьк,867,777
Kharkiv5,1727026273384,5,44,466,118,658,674,1,7,3,2,19,82605,51668,82824,80048,69210,89767,55517,88057,83547,71414,Сидоренко Андрій Остапович,380323824146,andrіj.sidorenko@your.mail.com,Самовивіз,Львів,642,778
Kharkiv5,1727026748462,3,14,759,524,21,1,22,81340,55722,95236,84225,59546,106238,Супрун Тимур Тимурович,380301504882,timur.suprun@your.mail.com,Nova,Суми,729,779
Kharkiv1,1727027149408,5,318,271,127,31,341,9,18,3,19,4,65219,34627,55807,53914,49812,68769,38656,59034,58018,57189,Іваненко Семен Станіславович,380324405729,semen.іvanenko@your.mail.com,Nova,Донецьк,59,780
Kharkiv5,1727027745686,6,941,435,93,108,529,674,7,15,10,5,1,12,28541,77522,56999,66915,45058,69210,29719,82913,60148,75457,51222,75342,Петренко Федір Костянтинович,380421988782,fedіr.petrenko@your.mail.com,Nova,Суми,866,781
Kharkiv5,1727028177475,3,94,399,339,10,4,17,86264,75490,48539,93997,80880,53689,Тимчук Максим Дмитрович,380502904278,maksim.timchuk@your.mail.com,Nova,Івано-Франківськ,579,782
Kharkiv6,1727028744293,6,501,774,579,554,280,678,11,10,10,13,1,10,61143,10404,24122,81057,74280,99932,68020,10932,25090,91983,81955,112761,Левченко Мирослав Сергійович,380918725214,miroslav.levchenko@your.mail.com,Nova,Луганськ,454,783
Kharkiv3,1727029311518,3,172,738,935,6,2,19,76563,93102,40689,81447,100228,42148,Кузьменко Павло Ярославович,380190375884,pavlo.kuz'menko@your.mail.com,Nova,Львів,666,784
Kharkiv6,1727029881546,2,155,242,1,3,67954,57933,76994,63198,Буряк Дмитро Валерійович,380946637195,dmitro.burjak@your.mail.com,Ukr,Запоріжжя,585,785
Kharkiv5,1727030478670,1,203,15,56821,61020,Ткаченко Валерій Станіславович,380508941651,valerіj.tkachenko@your.mail.com,Ukr,Чернівці,69,786
Kharkiv6,1727030890223,2,661,55,24,22,66615,11098,74153,12028,Гончаренко Максим Олексійович,380362852295,maksim.goncharenko@your.mail.com,Nova,Івано-Франківськ,861,787
Kharkiv1,1727031414652,7,499,711,502,37,69,461,890,9,8,6,11,3,4,23,60928,61412,82195,25535,36516,31313,28066,68712,65011,84894,26371,39626,35802,29455,Кириленко Ігор Денисович,380432511309,іgor.kirilenko@your.mail.com,Самовивіз,Харків,698,788
Kharkiv4,1727031854938,7,396,479,235,762,908,511,99,18,11,14,20,13,16,25,44920,82218,48012,34599,37006,10533,73899,47855,85016,53397,38054,40240,11199,77531,Петренко Григорій Костянтинович,380460189467,grigorіj.petrenko@your.mail.com,Nova,Львів,776,789
Kharkiv2,1727032414733,3,193,628,414,12,12,5,53074,44929,12932,60360,49810,13567,Левченко Євген Максимович,380982906489,єvgen.levchenko@your.mail.com,Ukr,Донецьк,748,790
Kharkiv3,1727032816463,2,200,4,8,19,14289,14465,15383,16133,Кузьменко Павло Ярославович,380190375884,pavlo.kuz'menko@your.mail.com,Nova,Львів,666,791
Kharkiv5,1727033324049,3,203,67,205,24,11,20,56821,79909,62757,59522,84982,67868,Гнатенко Віталій Федорович,380184569611,vіtalіj.gnatenko@your.mail.com,Ukr,Рівне,953,792
Kharkiv6,1727033795260,2,41,691,23,9,50856,63377,52715,65713,Лисенко Ярослав Денисович,380361438953,jaroslav.lisenko@your.mail.com,Самовивіз,Чернігів,828,793
Kharkiv2,1727034255309,7,741,403,40,637,652,854,283,13,5,6,15,12,21,7,56017,77471,75902,27648,55518,74686,72527,62559,81410,79774,31045,63456,80886,76374,Тимченко Євген Олексійович,380584352938,єvgen.timchenko@your.mail.com,Nova,Вінниця,711,794
Kharkiv2,1727034722641,1,746,13,26736,29058,Зінченко Тимур Валерійович,380377275235,timur.zіnchenko@your.mail.com,Самовивіз,Тернопіль,855,795
Kharkiv3,1727035284933,1,840,22,17206,19169,Гончаренко Євген Тарасович,380256291755,єvgen.goncharenko@your.mail.com,Ukr,Хмельницький,759,796
Kharkiv1,1727035730886,1,630,7,75931,86787,Тимченко Роман Андрійович,380441849525,roman.timchenko@your.mail.com,Nova,Одеса,134,797
Kharkiv3,1727036284654,6,613,188,727,292,809,58,17,8,8,7,22,22,90463,40990,54852,85111,79098,47765,99766,43801,58028,91404,83105,51324,Костюк Василь Семенович,380676780146,vasil'.kostjuk@your.mail.com,Nova,Кропивницький,46,798
Kharkiv1,1727036820773,7,920,510,785,17,139,848,539,15,12,2,12,3,1,16,68511,30389,46367,66328,47759,98953,47908,78223,33392,51792,75369,52543,109598,52220,Петренко Юрій Станіславович,380226279720,jurіj.petrenko@your.mail.com,Nova,Запоріжжя,602,799
Kharkiv3,1727037306675,6,178,795,863,391,397,327,23,6,18,12,3,1,83520,63169,44344,35468,50026,38594,90058,67397,47361,40088,53426,44310,Мороз Валентин Григорійович,380438685111,valentin.moroz@your.mail.com,Nova,Суми,127,800
Kharkiv1,1727037734286,1,793,22,16039,18272,Шаповал Олексій Мирославович,380553323381,oleksіj.shapoval@your.mail.com,Ukr,Івано-Франківськ,97,801
Kharkiv5,1727038229252,3,176,526,114,8,10,19,99000,31612,21136,110654,32893,22593,Кравець Віктор Семенович,380653152612,vіktor.kravets'@your.mail.com,Ukr,Суми,579,802
Kharkiv6,1727038713749,4,218,73,267,241,21,15,11,17,45530,35182,40502,24384,49826,36313,46437,27905,Сидоренко Станіслав Костянтинович,380271708210,stanіslav.sidorenko@your.mail.com,Самовивіз,Донецьк,35,803
Kharkiv6,1727039188290,7,116,130,909,873,805,741,846,6,25,9,7,12,8,12,44345,26169,87107,40749,55924,56017,44208,49029,28453,94937,46029,64012,60007,46701,Грищенко Павло Олександрович,380324550479,pavlo.grischenko@your.mail.com,Самовивіз,Луцьк,876,804
Kharkiv1,1727039726153,5,523,442,150,638,271,20,13,5,24,3,77709,66366,80119,30950,34627,82904,75085,87861,32681,39246,Гончаренко Тарас Анатолійович,380334583097,taras.goncharenko@your.mail.com,Nova,Суми,792,805
Kharkiv1,1727040129788,7,19,219,500,213,819,34,867,16,3,1,22,10,16,19,88069,98158,23986,81354,27366,51410,42128,100645,107188,26274,93452,30279,53868,43599,Тимчук Григорій Дмитрович,380375817671,grigorіj.timchuk@your.mail.com,Ukr,Миколаїв,349,806
Kharkiv6,1727040671329,1,165,20,70966,75643,Мороз Денис Артурович,380339977156,denis.moroz@your.mail.com,Nova,Сімферополь,89,807
Kharkiv4,1727041253153,3,742,400,181,4,3,19,94616,14349,39969,97839,15755,42926,Дьяченко Григорій Юрійович,380977416400,grigorіj.d'jachenko@your.mail.com,Nova,Вінниця,130,808
Kharkiv5,1727041676876,1,779,22,22503,23892,Савчук Тарас Миколайович,380365652069,taras.savchuk@your.mail.com,Nova,Миколаїв,446,809
Kharkiv2,1727042092863,3,578,745,864,14,7,15,76793,40725,32896,85483,44017,34422,Кириленко Остап Денисович,380498890528,ostap.kirilenko@your.mail.com,Nova,Полтава,484,810
Kharkiv5,1727042590815,4,403,309,74,946,25,9,14,24,77471,16136,49644,16362,86331,17328,53680,17342,Гончаренко Іван Євгенович,380349820577,іvan.goncharenko@your.mail.com,Nova,Сімферополь,728,811
Kharkiv2,1727043067097,5,909,777,546,643,76,13,21,8,21,19,87107,15107,66731,72401,84047,99637,16901,70789,75102,88584,Левченко Максим Андрійович,380414465886,maksim.levchenko@your.mail.com,Ukr,Суми,835,812
Kharkiv4,1727043548151,4,278,643,274,534,13,11,16,24,24728,72401,37511,39750,28013,81389,39092,44422,Гнатенко Ярослав Сергійович,380754233390,jaroslav.gnatenko@your.mail.com,Самовивіз,Одеса,592,813
Kharkiv3,1727044040799,2,842,164,12,25,11455,84333,12593,96466,Тимченко Олег Андрійович,380223753721,oleg.timchenko@your.mail.com,Nova,Донецьк,630,814
Kharkiv1,1727044590545,6,360,311,332,806,887,422,19,17,6,18,17,22,50862,50167,97419,39978,20419,39590,57520,52014,111652,44760,22348,41137,Гнатенко Віталій Федорович,380184569611,vіtalіj.gnatenko@your.mail.com,Ukr,Рівне,953,815
Kharkiv1,1727045077334,1,803,22,53611,56638,Голуб Юрій Віталійович,380130439930,jurіj.golub@your.mail.com,Nova,Київ,671,816
Kharkiv4,1727045670301,7,718,71,712,124,625,950,464,19,4,18,11,24,23,9,90891,26467,35926,40532,65459,0,29836,101024,28110,40426,44780,68580,0,32853,Тимченко Юрій Дмитрович,380435324178,jurіj.timchenko@your.mail.com,Nova,Чернівці,54,817
Kharkiv4,1727046175880,1,566,17,69508,72194,Шаповал Дмитро Максимович,380718054029,dmitro.shapoval@your.mail.com,Nova,Рівне,330,818
Kharkiv2,1727046602018,3,721,835,233,8,1,13,73405,69740,80240,83468,75841,88774,Ткаченко Костянтин Євгенович,380278156405,kostjantin.tkachenko@your.mail.com,Nova,Тернопіль,913,819
Kharkiv4,1727047063298,6,449,590,650,725,184,252,15,24,24,19,5,8,40408,45514,66923,73813,93466,48551,44026,51697,72698,81920,105420,50302,Тимошенко Євген Анатолійович,380472168578,єvgen.timoshenko@your.mail.com,Nova,Донецьк,326,820
Kharkiv5,1727047652365,1,113,12,24563,27548,Савчук Артем Тарасович,380706980689,artem.savchuk@your.mail.com,Ukr,Херсон,730,821
Kharkiv1,1727048065158,2,119,506,21,12,53921,67654,59929,73492,Грищенко Павло Олександрович,380324550479,pavlo.grischenko@your.mail.com,Самовивіз,Луцьк,876,822
Kharkiv1,1727048620769,2,401,588,14,20,25988,60394,28581,65595,Гнатенко Василь Валерійович,380565111335,vasil'.gnatenko@your.mail.com,Самовивіз,Івано-Франківськ,443,823
Kharkiv6,1727049038686,5,559,383,611,182,192,25,19,25,2,7,56063,18449,82778,44320,70313,58648,21042,95040,48682,73117,Костюк Віталій Тимурович,380362054670,vіtalіj.kostjuk@your.mail.com,Nova,Сімферополь,677,824
Kharkiv3,1727049526655,5,693,662,735,13,802,6,16,20,4,7,61723,16989,20837,84931,28868,68791,18610,23681,89566,32650,Дьяченко Віктор Євгенович,380630838502,vіktor.d'jachenko@your.mail.com,Nova,Харків,65,825
Kharkiv2,1727049941750,4,195,612,450,114,15,6,17,12,89651,54611,91724,21136,102822,57351,100383,23708,Лисенко Остап Станіславович,380852897194,ostap.lisenko@your.mail.com,Ukr,Чернівці,557,826
Kharkiv1,1727050491320,5,334,565,133,686,554,18,3,1,24,19,20606,54594,59480,92620,81057,21481,58819,66609,102387,92890,Тимчук Володимир Віталійович,380728362780,volodimir.timchuk@your.mail.com,Ukr,Тернопіль,59,827
Kharkiv4,1727051014418,1,460,19,36972,39865,Федоренко Федір Ярославович,380538011956,fedіr.fedorenko@your.mail.com,Nova,Сімферополь,117,828
Kharkiv2,1727051548034,5,311,905,525,777,52,23,10,17,6,17,50167,49668,74611,15107,60064,55466,52295,80616,15687,62821,Костюк Максим Семенович,380576193799,maksim.kostjuk@your.mail.com,Самовивіз,Донецьк,345,829
Kharkiv6,1727051959923,5,771,434,536,731,930,19,1,23,22,11,50716,20534,30928,96983,41014,54117,21838,34747,106173,44763,Сидоренко Костянтин Валерійович,380697081811,kostjantin.sidorenko@your.mail.com,Ukr,Одеса,937,830
Kharkiv2,1727052424374,5,156,771,5,660,887,2,6,23,25,12,52376,50716,14239,81106,20419,54182,56160,15272,88389,22201,Левченко Ярослав Віталійович,380526878489,jaroslav.levchenko@your.mail.com,Самовивіз,Миколаїв,911,831
Kharkiv3,1727052949531,6,935,897,187,307,289,613,9,25,23,21,7,17,40689,70761,98528,72554,77789,90463,43675,73814,101729,75506,86487,100620,Савченко Іван Юрійович,380630692196,іvan.savchenko@your.mail.com,Ukr,Львів,476,832
Kharkiv5,1727053356258,2,139,889,12,24,47759,77718,51051,87687,Гончаренко Тимур Сергійович,380962833973,timur.goncharenko@your.mail.com,Ukr,Ужгород,769,833
Kharkiv2,1727053784960,7,643,937,760,237,443,617,111,7,24,21,2,21,7,5,72401,15744,21875,22391,53250,73094,29054,75977,18097,22676,24449,56227,81405,32316,Голуб Остап Миколайович,380969869403,ostap.golub@your.mail.com,Самовивіз,Хмельницький,652,834
Kharkiv6,1727054366728,4,407,945,374,230,1,25,12,16,33333,60190,30539,43964,35637,62644,32335,50205,Тимченко Денис Павлович,380949822645,denis.timchenko@your.mail.com,Nova,Запоріжжя,14,835
Kharkiv1,1727054966618,1,652,20,55518,63618,Савчук Максим Васильович,380204400571,maksim.savchuk@your.mail.com,Nova,Ужгород,678,836
Kharkiv1,1727055390921,4,638,226,468,210,5,15,5,15,30950,77537,71179,63393,33414,86172,79914,65571,Іваненко Тарас Вікторович,380275837012,taras.іvanenko@your.mail.com,Nova,Київ,201,837
Kharkiv1,1727055886659,7,640,279,814,111,850,212,411,19,21,20,15,3,13,3,66289,69352,50846,29054,23848,51627,95444,68583,78035,53328,31157,24929,57451,105667,Кравченко Володимир Мирославович,380873232998,volodimir.kravchenko@your.mail.com,Nova,Тернопіль,848,838
Kharkiv3,1727056351999,2,363,248,19,7,82761,88569,89399,96497,Сидоренко Леонід Ігорович,380851481561,leonіd.sidorenko@your.mail.com,Nova,Хмельницький,363,839
Kharkiv3,1727056758615,5,646,760,714,591,481,21,6,11,20,10,82282,21875,38485,34119,77524,91744,25043,40477,38571,80470,Кравець Євген Романович,380279362982,єvgen.kravets'@your.mail.com,Ukr,Київ,819,840
Kharkiv1,1727057184527,4,358,169,607,493,12,8,20,21,72141,16802,61263,95933,80278,18022,70006,102669,Костюк Максим Семенович,380576193799,maksim.kostjuk@your.mail.com,Самовивіз,Донецьк,345,841
Kharkiv4,1727057690647,1,584,22,89418,98298,Савченко Олексій Денисович,380428735247,oleksіj.savchenko@your.mail.com,Nova,Харків,380,842
Kharkiv1,1727058264418,4,452,180,685,138,5,23,6,24,67461,88153,60601,62994,76226,98452,64928,67141,Гнатенко Костянтин Вікторович,380263537492,kostjantin.gnatenko@your.mail.com,Nova,Черкаси,270,843
Kharkiv5,1727058778868,5,374,644,325,511,141,10,20,17,5,8,30539,53318,37445,10533,21319,32166,61222,39875,11396,22161,Зінченко Костянтин Сергійович,380461786497,kostjantin.zіnchenko@your.mail.com,Ukr,Черкаси,929,844
Kharkiv3,1727059279623,7,72,538,692,490,752,555,6,25,6,1,1,18,7,5,67137,13770,28122,37065,75427,78468,15923,76757,15394,29112,41490,81458,85362,17902,Тимчук Максим Дмитрович,380502904278,maksim.timchuk@your.mail.com,Nova,Івано-Франківськ,579,845
Kharkiv3,1727059869025,6,620,706,432,217,200,455,13,11,7,13,11,22,60357,19045,53586,62279,14289,81111,62691,20883,59895,68824,14824,90486,Пономаренко Артур Олександрович,380279563293,artur.ponomarenko@your.mail.com,Nova,Рівне,726,846
Kharkiv6,1727060291488,2,135,243,1,12,17659,77215,18352,80594,Ковалев Василь Ігорович,380974900129,vasil'.kovalev@your.mail.com,Самовивіз,Луганськ,404,847
Kharkiv6,1727060712970,7,547,501,865,152,635,526,934,3,7,6,4,16,23,14,65692,61143,62831,16096,64914,31612,71768,75120,67946,66192,16799,74388,33796,76721,Голуб Олександр Станіславович,380240751120,oleksandr.golub@your.mail.com,Nova,Запоріжжя,774,848
Kharkiv5,1727061169011,5,767,638,882,856,390,20,1,12,15,7,97338,30950,21167,17422,93279,105478,31892,22426,18712,99361,Савченко Артур Федорович,380600954812,artur.savchenko@your.mail.com,Nova,Сімферополь,490,849
Kharkiv1,1727061617001,1,216,18,33995,37781,Бондаренко Федір Семенович,380600284791,fedіr.bondarenko@your.mail.com,Ukr,Луцьк,824,850
Kharkiv4,1727062171137,3,906,912,550,24,12,19,31861,75010,83110,33997,79759,91660,Кириленко Валентин Васильович,380283063316,valentin.kirilenko@your.mail.com,Nova,Харків,517,851
Kharkiv5,1727062750835,4,331,581,947,326,17,5,23,12,38502,13270,49223,49222,44223,13902,55411,55169,Зінченко Віктор Романович,380779582866,vіktor.zіnchenko@your.mail.com,Nova,Ужгород,583,852
Kharkiv2,1727063331458,5,557,792,934,399,599,12,9,21,5,20,81912,89953,71768,75490,24769,84714,98709,78515,79550,26870,Сердюк Василь Васильович,380937483294,vasil'.serdjuk@your.mail.com,Nova,Львів,171,853
Kharkiv1,1727063792038,5,926,109,300,386,780,2,11,16,23,6,93297,35714,62541,14703,26151,99227,36918,71679,16725,28953,Тимчук Артур Вікторович,380363480647,artur.timchuk@your.mail.com,Nova,Рівне,53,854
Kharkiv4,1727064204456,6,248,228,354,46,297,198,21,4,18,13,10,10,88569,83157,19834,60246,98485,94940,93100,90877,21586,67547,109034,98195,Ковалев Ігор Олексійович,380755591190,іgor.kovalev@your.mail.com,Ukr,Черкаси,447,855
Kharkiv3,1727064748576,5,589,343,470,208,629,20,3,13,23,10,93108,36065,85972,67415,82200,100998,38444,97043,72060,91923,Тимченко Микола Артурович,380533615602,mikola.timchenko@your.mail.com,Самовивіз,Дніпро,259,856
Kharkiv6,1727065177403,7,399,349,833,856,333,862,778,5,6,15,9,9,2,12,75490,80574,94942,17422,62109,47387,55019,80022,83544,107707,18350,68757,51639,57343,Сидоренко Станіслав Костянтинович,380271708210,stanіslav.sidorenko@your.mail.com,Самовивіз,Донецьк,35,857
Kharkiv3,1727065585247,1,729,21,43696,50182,Федоренко Микола Віталійович,380131977259,mikola.fedorenko@your.mail.com,Ukr,Запоріжжя,670,858
Kharkiv5,1727066122846,4,730,690,844,629,23,15,2,13,38994,33347,69915,82200,44812,38034,75733,91690,Пономаренко Тарас Олексійович,380621728085,taras.ponomarenko@your.mail.com,Nova,Черкаси,39,859
Kharkiv5,1727066530218,2,272,703,9,18,66975,96919,72778,110451,Пономаренко Олексій Федорович,380383080494,oleksіj.ponomarenko@your.mail.com,Nova,Дніпро,351,860
Kharkiv6,1727066975780,7,524,320,35,636,392,858,126,18,13,3,1,8,13,2,95236,41761,44968,65632,27962,81470,21790,107630,43103,49157,73473,29565,87473,24528,Тимченко Валентин Олегович,380463117483,valentin.timchenko@your.mail.com,Nova,Івано-Франківськ,364,861
Kharkiv1,1727067566873,1,922,22,92949,99665,Костюк Ярослав Денисович,380892783597,jaroslav.kostjuk@your.mail.com,Nova,Донецьк,124,862
Kharkiv6,1727068025152,4,104,186,856,100,14,20,21,18,46686,89358,17422,24926,50036,92981,19773,28069,Костенко Артур Анатолійович,380299239323,artur.kostenko@your.mail.com,Nova,Дніпро,908,863
Kharkiv5,1727068496807,5,307,894,555,950,145,2,14,23,21,6,72554,34910,78468,0,41902,82212,38972,88864,0,45569,Сердюк Максим Євгенович,380583066094,maksim.serdjuk@your.mail.com,Самовивіз,Донецьк,62,864
Kharkiv6,1727068943065,7,904,941,678,596,723,688,360,2,9,13,3,11,23,23,29260,28541,99932,76772,62680,14808,50862,30722,30366,108495,81083,65308,16714,56590,Сидоренко Володимир Мирославович,380147801308,volodimir.sidorenko@your.mail.com,Ukr,Луганськ,361,865
Kharkiv6,1727069421595,1,467,24,36522,38288,Шаповал Андрій Миколайович,380396232825,andrіj.shapoval@your.mail.com,Nova,Чернівці,969,866
Kharkiv4,1727069970032,1,655,18,86546,97596,Гнатенко Микола Тарасович,380735024463,mikola.gnatenko@your.mail.com,Ukr,Рівне,21,867
Kharkiv4,1727070449662,5,851,273,229,147,293,16,14,22,2,14,87419,84467,14833,69956,15689,92186,92946,15381,79146,17519,Савченко Тимур Васильович,380829712087,timur.savchenko@your.mail.com,Nova,Київ,260,868
Kharkiv4,1727070855646,1,451,21,36310,37936,Петренко Ігор Артурович,380727007019,іgor.petrenko@your.mail.com,Ukr,Херсон,961,869
Kharkiv1,1727071290679,6,614,150,318,716,229,188,12,1,10,12,8,3,81303,80119,65219,39058,14833,40990,91100,87372,70584,41447,15417,42955,Мороз Тарас Валентинович,380376178484,taras.moroz@your.mail.com,Nova,Одеса,790,870
Kharkiv4,1727071768964,4,42,900,85,805,16,16,7,17,43067,52190,77202,55924,46294,58546,81349,62966,Кириленко Сергій Валерійович,380677619320,sergіj.kirilenko@your.mail.com,Nova,Харків,711,871
Kharkiv3,1727072232982,6,320,569,575,204,284,772,7,24,3,4,11,18,41761,92938,38264,38068,82120,78530,43038,104146,43623,40762,84699,82834,Тимошенко Євген Анатолійович,380472168578,єvgen.timoshenko@your.mail.com,Nova,Донецьк,326,872
Kharkiv6,1727072776175,2,600,427,21,17,53738,54361,56791,57796,Сидоренко Мирослав Денисович,380331724709,miroslav.sidorenko@your.mail.com,Nova,Полтава,357,873
Kharkiv2,1727073281778,6,431,123,507,222,309,413,6,18,5,2,17,12,49737,59194,62113,56574,16136,27561,53891,62191,70284,64063,17965,28447,Мороз Семен Остапович,380561926756,semen.moroz@your.mail.com,Nova,Луцьк,578,874
Kharkiv3,1727073709320,3,904,321,406,16,24,7,29260,71454,12857,33318,77969,14783,Сердюк Артем Остапович,380941744491,artem.serdjuk@your.mail.com,Nova,Ужгород,838,875
Kharkiv3,1727074218605,3,752,320,328,25,19,20,75427,41761,19260,83233,43780,20915,Шаповал Артем Станіславович,380959335903,artem.shapoval@your.mail.com,Ukr,Івано-Франківськ,116,876
Kharkiv3,1727074701073,7,724,422,506,88,601,175,353,9,20,20,22,13,18,25,17215,39590,67654,13215,99259,46734,41828,18899,41317,70118,14250,104884,49429,43190,Лисенко Ігор Станіславович,380812747136,іgor.lisenko@your.mail.com,Nova,Сімферополь,229,877
Kharkiv2,1727075164074,7,42,503,367,690,532,545,646,22,3,10,23,13,11,23,43067,59469,54209,33347,78605,52925,82282,46942,64445,62067,34825,82767,56030,84873,Тимченко Роман Андрійович,380441849525,roman.timchenko@your.mail.com,Nova,Одеса,134,878
Kharkiv6,1727075585530,2,811,889,13,11,44307,77718,48738,86352,Гнатенко Дмитро Романович,380565707591,dmitro.gnatenko@your.mail.com,Ukr,Одеса,765,879
Kharkiv1,1727076122583,4,816,193,277,509,7,11,15,13,28916,53074,98733,60751,31884,55233,112284,64167,Грищенко Євген Євгенович,380112886099,єvgen.grischenko@your.mail.com,Nova,Одеса,944,880
Kharkiv1,1727076622941,2,849,319,1,13,83585,25778,91313,27711,Сердюк Олексій Олексійович,380435530703,oleksіj.serdjuk@your.mail.com,Самовивіз,Київ,542,881
Kharkiv5,1727077211716,5,322,414,297,662,351,2,18,16,24,13,78199,12932,98485,16989,17079,89631,13337,111094,18932,18698,Ткаченко Костянтин Євгенович,380278156405,kostjantin.tkachenko@your.mail.com,Nova,Тернопіль,913,882
Kharkiv4,1727077742645,1,91,3,46447,49785,Кравець Валерій Мирославович,380415523856,valerіj.kravets'@your.mail.com,Nova,Луцьк,226,883
Kharkiv2,1727078223647,1,229,10,14833,15500,Зінченко Леонід Денисович,380266793295,leonіd.zіnchenko@your.mail.com,Nova,Дніпро,11,884
Kharkiv4,1727078674237,2,440,460,6,2,63323,36972,66509,38715,Пономаренко Дмитро Дмитрович,380608073338,dmitro.ponomarenko@your.mail.com,Ukr,Одеса,581,885
Kharkiv5,1727079092415,2,42,111,20,17,43067,29054,45759,30225,Савченко Анатолій Дмитрович,380573996508,anatolіj.savchenko@your.mail.com,Самовивіз,Луцьк,949,886
Kharkiv2,1727079627550,7,489,385,31,663,243,594,536,10,8,18,23,22,2,9,45708,16720,53914,44503,77215,70939,30928,50216,17470,61872,47783,85950,79335,34601,Буряк Григорій Семенович,380253095748,grigorіj.burjak@your.mail.com,Ukr,Харків,843,887
Kharkiv6,1727080170187,7,281,880,179,882,158,911,663,2,20,21,6,9,21,22,34053,30580,73585,21167,80387,99696,44503,37426,32489,78220,22058,91376,112677,47979,Лисенко Ігор Станіславович,380812747136,іgor.lisenko@your.mail.com,Nova,Сімферополь,229,888
Kharkiv2,1727080685736,4,713,646,37,657,2,7,4,11,90175,82282,25535,93601,95209,89227,28473,105916,Буряк Валерій Романович,380518620102,valerіj.burjak@your.mail.com,Nova,Полтава,144,889
Kharkiv6,1727081235349,1,832,5,92992,101176,Кравченко Тарас Романович,380443234153,taras.kravchenko@your.mail.com,Nova,Рівне,873,890
Kharkiv6,1727081781160,7,510,73,146,827,324,70,776,15,1,10,18,22,6,24,30389,35182,15147,70727,45490,24368,44256,34705,38656,16195,76889,49032,27644,50183,Костюк Семен Денисович,380781139193,semen.kostjuk@your.mail.com,Самовивіз,Донецьк,867,891
Kharkiv6,1727082267910,3,628,759,768,18,18,11,44929,55722,79176,46828,59178,90510,Шаповал Максим Андрійович,380229060084,maksim.shapoval@your.mail.com,Nova,Львів,783,892
Kharkiv4,1727082795535,6,415,601,209,747,634,59,10,13,20,7,6,23,66230,99259,16794,18781,36235,42573,73690,105009,19144,19810,38420,47060,Коваленко Денис Семенович,380444578516,denis.kovalenko@your.mail.com,Самовивіз,Чернігів,654,893
Kharkiv6,1727083240419,3,137,674,44,21,1,8,42069,69210,82605,44469,75715,94228,Іваненко Іван Денисович,380746040458,іvan.іvanenko@your.mail.com,Nova,Луцьк,538,894
Kharkiv2,1727083777392,5,108,854,518,686,709,15,19,13,13,19,66915,74686,36041,92620,70083,70843,77484,40333,105601,76580,Ковалев Іван Мирославович,380579376468,іvan.kovalev@your.mail.com,Ukr,Тернопіль,951,895
Kharkiv3,1727084356128,5,56,630,5,717,677,16,3,10,20,9,96133,75931,14239,62141,56196,104366,81741,14773,64267,58772,Тимчук Юрій Анатолійович,380462723424,jurіj.timchuk@your.mail.com,Nova,Запоріжжя,643,896
Kharkiv1,1727084847114,6,640,40,299,474,20,717,12,2,19,11,13,8,66289,75902,51397,95076,88661,62141,72381,83751,55977,98019,98164,69032,Чорнобай Олексій Романович,380556239687,oleksіj.chornobaj@your.mail.com,Nova,Хмельницький,527,897
Kharkiv1,1727085263534,7,851,654,322,774,391,440,902,8,20,19,10,12,13,14,87419,44101,78199,10404,35468,63323,56191,91343,45595,81385,11182,40732,71773,59021,Ковалев Василь Тимурович,380788791420,vasil'.kovalev@your.mail.com,Nova,Дніпро,451,898
Kharkiv2,1727085736072,3,328,732,60,16,7,15,19260,19363,46957,21416,20966,51426,Костюк Іван Станіславович,380704873430,іvan.kostjuk@your.mail.com,Nova,Одеса,610,899
Kharkiv2,1727086258326,1,19,22,88069,97462,Дьяченко Леонід Олегович,380885333784,leonіd.d'jachenko@your.mail.com,Nova,Кропивницький,878,900
Kharkiv6,1727086665271,7,3,854,248,797,431,596,78,22,16,13,8,25,24,16,98544,74686,88569,20695,49737,76772,88840,111070,83895,94982,23168,53079,87254,97225,Пономаренко Валентин Костянтинович,380561225394,valentin.ponomarenko@your.mail.com,Nova,Донецьк,567,901
Kharkiv5,1727087257857,2,560,814,25,25,55849,50846,61332,56765,Тимошенко Володимир Максимович,380367343615,volodimir.timoshenko@your.mail.com,Самовивіз,Донецьк,217,902
Kharkiv4,1727087675990,3,42,324,161,20,17,2,43067,45490,17831,49059,51136,19496,Шевчук Олександр Леонідович,380200062547,oleksandr.shevchuk@your.mail.com,Nova,Чернівці,182,903
Kharkiv6,1727088250553,4,65,832,328,198,19,22,16,23,71782,92992,19260,94940,74257,102329,21401,99728,Ткаченко Ярослав Іванович,380191174853,jaroslav.tkachenko@your.mail.com,Ukr,Харків,72,904
Kharkiv4,1727088737258,5,232,502,259,691,226,16,2,13,21,14,69299,82195,28309,63377,77537,76841,89211,31363,69468,84500,Бондаренко Федір Семенович,380600284791,fedіr.bondarenko@your.mail.com,Ukr,Луцьк,824,905
